maker,name,model_no,aliases,status,release_year,long_cm,short_cm,height_cm,area_m2,long_m,class,source_url,source_type,checked_date,flag
ogawa,テントの日限定ラベル オーナーロッジタイプ52R,,,現行,,502,443,,22.2,5.02,大型,https://www.store-campal.co.jp/products/detail.php?product_id=14740,二次,2026-09-24,寸法推定（公式の重量16.9kgから算出。公式に使用時サイズの記載がないため）
ogawa,アルテミス【2026NEW】,,,現行,,404,356,,14.4,4.04,中型,https://www.store-campal.co.jp/products/detail.php?product_id=14840,二次,2026-09-24,寸法推定（公式の重量9.5kgから算出。公式に使用時サイズの記載がないため）
ogawa,ファシル T/C【2026NEW】,,,現行,,519,458,,23.8,5.19,大型,https://www.store-campal.co.jp/products/detail.php?product_id=14841,二次,2026-09-24,寸法推定（公式の重量18.4kgから算出。公式に使用時サイズの記載がないため）
ogawa,ステイシーファルダII【2026NEW】,,,現行,,294,259,,7.6,2.94,小型,https://www.store-campal.co.jp/products/detail.php?product_id=14895,二次,2026-09-24,寸法推定（公式の重量4.1kgから算出。公式に使用時サイズの記載がないため）
ogawa,【個別対応品】【注文番号:403601】再決済分,,,現行,,250,220,,5.5,2.50,小型,https://www.store-campal.co.jp/products/detail.php?product_id=15808,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
ogawa,ロッジシェルターT/C,,,現行,,610,538,,32.8,6.10,超大型,https://www.store-campal.co.jp/products/detail.php?product_id=172,二次,2026-09-24,寸法推定（公式の重量28.2kgから算出。公式に使用時サイズの記載がないため）
ogawa,オーナーロッジ タイプ52R,,,現行,,310,260,208,8.1,3.10,小型,https://www.store-campal.co.jp/products/detail.php?product_id=4212,二次,2026-09-24,オーナーロッジ52R 組立サイズ 高208×幅310×奥260（二次情報で確認）
ogawa,タッソ,3715,,現行,,480,480,195,23.0,4.80,大型,https://www.store-campal.co.jp/products/detail.php?product_id=4215,二次,2026-09-24,タッソ 八角形時 W480×H195（大きい方を採用）
ogawa,ファシル,5488,,現行,,463,408,,18.9,4.63,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4216,二次,2026-09-24,寸法推定（公式の重量13.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,ティエラ5-EXII,1631,,廃番,,555,310,205,17.2,5.55,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4217,二次,2026-09-24,ティエラ5-EX系 使用サイズ 全長555×幅310×高205（二次情報で確認）
ogawa,ツインピルツフォークL,3346,,現行,,382,337,,12.9,3.82,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4218,二次,2026-09-24,寸法推定（公式の重量8.2kgから算出。公式に使用時サイズの記載がないため）
ogawa,ツインクレスタ,1631,,現行,,570,305,200,17.4,5.70,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4219,二次,2026-09-24,ツインクレスタ 約570×305×200（h）（二次情報で確認）
ogawa,ロッジシェルターII,1631,,現行,,593,522,,31.0,5.93,超大型,https://www.store-campal.co.jp/products/detail.php?product_id=4220,二次,2026-09-24,寸法推定（公式の重量26.1kgから算出。公式に使用時サイズの記載がないため）
ogawa,オーナーロッジ タイプ52R T/C,,,現行,,310,260,208,8.1,3.10,小型,https://www.store-campal.co.jp/products/detail.php?product_id=9060,二次,2026-09-24,オーナーロッジ52R T/C＝52R同寸
ogawa,オーナーロッジ ヒュッテレーベン,,,現行,,532,469,,25.0,5.32,大型,https://www.store-campal.co.jp/products/detail.php?product_id=9061,二次,2026-09-24,寸法推定（公式の重量19.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,タッソ T/C,2021,,現行,,367,324,,11.9,3.67,中型,https://www.store-campal.co.jp/products/detail.php?product_id=9062,二次,2026-09-24,寸法推定（公式の重量7.4kgから算出。公式に使用時サイズの記載がないため）
OneTigris,OneTigris ASH CANOPY Hammock Hot Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/ash-canopy-hammock-hot-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,BACKWOODS BUNGALOW UL Super Shelter 2.0,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/backwoods-bungalow-ul-super-shelter-v2,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,BASTION 2-Person Camping Tent,,,現行,,268,237,,6.4,2.68,小型,https://camping.onetigris.com/products/bastion-2p-camping-tent,二次,2026-09-24,寸法推定（公式の定員2名から算出。公式に使用時サイズの記載がないため）
OneTigris,CONIFER T/C Chimney Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/conifer-tc-chimney-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,COSMITTO Backpacking 1-Person Tent,,,現行,,215,189,,4.1,2.15,小型,https://camping.onetigris.com/products/cosmitto-backpacking-1-person-tent,二次,2026-09-24,寸法推定（公式の定員1名から算出。公式に使用時サイズの記載がないため）
OneTigris,COSMITTO Backpacking Tent,,,現行,,268,237,,6.4,2.68,小型,https://camping.onetigris.com/products/cosmitto-backpacking-tent,二次,2026-09-24,寸法推定（公式の定員2名から算出。公式に使用時サイズの記載がないため）
OneTigris,JOVIAN Camping Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/jovian-camping-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,NEBULA Camping Tent,,,現行,,312,275,,8.6,3.12,中型,https://camping.onetigris.com/products/nebula-camping-tent,二次,2026-09-24,寸法推定（公式の重量4.8kgから算出。公式に使用時サイズの記載がないため）
OneTigris,Northgaze T/C Chimney Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/northgaze-tc-chimney-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,APEX TRAIL Camping Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/onetigris-apex-trail-camping-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,OneTigris Camping NORTHGAZE 2.0 Hot Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/onetigris-camping-northgaze-2-0-hot-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,RAVEN NEST Tunnel Hot Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/onetigris-camping-raven-nest-tunnel-hot-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,Onetigris CozShack Hot Tent,,,現行,,304,268,,8.1,3.04,小型,https://camping.onetigris.com/products/onetigris-oozshack-hot-tent,二次,2026-09-24,寸法推定（公式の重量4.49kgから算出。公式に使用時サイズの記載がないため）
OneTigris,ORBITIS Camping Hot Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/orbitis-camping-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,RAVEN NEST Tunnel Mesh Tent 06,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/raven-nest-tunnel-mesh-tent-06,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,T/C ROC SHIELD Bushcraft Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/roc-shield-bushcraft-tent-tc,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,ROCDOMUS Hammock Awning & Hot Tent,,,現行,,254,224,,5.7,2.54,小型,https://camping.onetigris.com/products/rocdomus-hammock-awning-and-hot-tent-coyote-brown,二次,2026-09-24,寸法推定（公式の重量2.81kgから算出。公式に使用時サイズの記載がないため）
OneTigris,Rock Fortress Hot Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/rock-fortress-hot-tent-coyote-brown,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,SCARECROW Camping Shelter,,,現行,,250,221,,5.5,2.50,小型,https://camping.onetigris.com/products/scarecrow-camping-shelter,二次,2026-09-24,寸法推定（公式の重量3.9kg＋定員1名から算出。公式に使用時サイズの記載がないため）
OneTigris,SMOKEY HUT Hot Tent,,,現行,,224,197,,4.4,2.24,小型,https://camping.onetigris.com/products/smokey-hut-hot-tent,二次,2026-09-24,寸法推定（公式の重量2kgから算出。公式に使用時サイズの記載がないため）
OneTigris,T/C SOLO HOMESTEAD Camping Tent,,,現行,,215,189,,4.1,2.15,小型,https://camping.onetigris.com/products/solo-homestead-camping-tent-tc,二次,2026-09-24,寸法推定（公式の定員1名から算出。公式に使用時サイズの記載がないため）
OneTigris,T/C SOLO HOMESTEAD Camping Tent 2.0,,,現行,,215,189,,4.1,2.15,小型,https://camping.onetigris.com/products/solo-homestead-camping-tent-tc-v2,二次,2026-09-24,寸法推定（公式の定員1名から算出。公式に使用時サイズの記載がないため）
OneTigris,STELLA 4 Seasons Single Camping Tent,,,現行,,212,187,,4.0,2.12,小型,https://camping.onetigris.com/products/stella-4-seasons-single-camping-tent,二次,2026-09-24,寸法推定（公式の重量1.74kgから算出。公式に使用時サイズの記載がないため）
OneTigris,STELLA Camping Tent,,,現行,,249,220,,5.5,2.49,小型,https://camping.onetigris.com/products/stella-camping-tent,二次,2026-09-24,寸法推定（公式の重量2kg＋定員2名から算出。公式に使用時サイズの記載がないため）
OneTigris,TEGIMEN Hammock Awning & Hot Tent,,,現行,,263,232,,6.1,2.63,小型,https://camping.onetigris.com/products/tegimen-hammock-awning-hot-tent,二次,2026-09-24,寸法推定（公式の重量3.08kgから算出。公式に使用時サイズの記載がないため）
OneTigris,TENTSFORMER Poncho Shelter,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/tentsformer-poncho-shelter,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
OneTigris,TOWER M Camping Tent,,,現行,,250,220,,5.5,2.50,小型,https://camping.onetigris.com/products/tower-m-camping-tent,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,スカイパイロット TC,89200001,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/shelter/89200001,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,モーニンググローリー TC,89200002,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/shelter/89200002,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,モーニンググローリー シンセティック プラス,89200010,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/shelter/89200010,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,スカイパイロット シンセティック プラス,89200011,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/shelter/89200011,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,アルニカ (4人用インナー付属),89200004,,現行,,370,326,,12.1,3.70,中型,https://sabbatical.jp/product/category/tent/89200004,二次,2026-09-24,寸法推定（公式の定員4名から算出。公式に使用時サイズの記載がないため）
サバティカル,アルニカ プラス (4人用インナー付属),89200012,,現行,,370,326,,12.1,3.70,中型,https://sabbatical.jp/product/category/tent/89200012,二次,2026-09-24,寸法推定（公式の定員4名から算出。公式に使用時サイズの記載がないため）
サバティカル,ギリア プラス (2人用・5人用インナー付属),89200013,,現行,,268,237,,6.4,2.68,小型,https://sabbatical.jp/product/category/tent/89200013,二次,2026-09-24,寸法推定（公式の定員2名から算出。公式に使用時サイズの記載がないため）
サバティカル,ディークレスト,89200014,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/tent/89200014,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,スイッチバック,89200015,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/tent/89200015,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,リネル１,89200016,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/tent/89200016,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
サバティカル,リネル２,89200017,,現行,,250,220,,5.5,2.50,小型,https://sabbatical.jp/product/category/tent/89200017,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
スノーピーク,リビングシェルロング Pro.,TP-660,,現行,,530,415,220,22.0,5.30,大型,https://ec.snowpeak.co.jp/item/SNP0114A0472,公式,2026-09-24,
スノーピーク,ランドステーションL,TP-820,,現行,,885,510,210,45.1,8.85,超大型,https://ec.snowpeak.co.jp/item/SNP0115A0441,公式,2026-09-24,
スノーピーク,リビングシェル,TP-623R,,現行,,455,415,210,18.9,4.55,中型,https://ec.snowpeak.co.jp/item/SNP0116A0768,公式,2026-09-24,
スノーピーク,ドックドーム Pro.6 アイボリー,SD-507IV,,現行,,490,325,180,15.9,4.90,中型,https://ec.snowpeak.co.jp/item/SNP0117A0244,公式,2026-09-24,
スノーピーク,ファル Pro.air 2,SSD-702,,現行,,220,150,100,3.3,2.20,小型,https://ec.snowpeak.co.jp/item/SNP0117A0500,二次,2026-09-24,ファル Pro.air 2 設営サイズ（販売店掲載値・要確認）
スノーピーク,ファル Pro.air 3,SSD-703,,現行,,230,200,105,4.6,2.30,小型,https://ec.snowpeak.co.jp/item/SNP0117A0501,二次,2026-09-24,ファル Pro.air 3 設営サイズ（販売店掲載値・要確認）
スノーピーク,ランドロック,TP-671R,,現行,,625,405,205,25.3,6.25,大型,https://ec.snowpeak.co.jp/item/SNP0117A0604,公式,2026-09-24,
スノーピーク,ランドステーションL アイボリー,TP-821IV,,現行,,885,510,210,45.1,8.85,超大型,https://ec.snowpeak.co.jp/item/SNP0117A0606,公式,2026-09-24,
スノーピーク,アメニティドームM,SDE-001RH,,現行,,505,280,150,14.1,5.05,中型,https://ec.snowpeak.co.jp/item/SNP0118A0266,二次,2026-09-24,アメニティドームM 使用時サイズ（複数二次情報で一致）
スノーピーク,アメニティドームＳ,SDE-002RH,,現行,,355,230,120,8.2,3.55,小型,https://ec.snowpeak.co.jp/item/SNP0118A0270,二次,2026-09-24,アメニティドームS 使用時サイズ（複数二次情報で一致）
スノーピーク,ヘキサイーズ 1,SDI-101,,現行,,400,320,120,12.8,4.00,中型,https://ec.snowpeak.co.jp/item/SNP0118A0282,二次,2026-09-24,ヘキサイーズ1 タープ展開時サイズ（大きい方を採用）
スノーピーク,エントリーパックTS,SET-925,,現行,,400,390,220,15.6,4.00,中型,https://ec.snowpeak.co.jp/item/SNP0119A0383,二次,2026-09-24,エントリーパックTS テント部 400×390×220（価格.com掲載の展開時サイズ）
スノーピーク,リビングシェルロング Pro. アイボリー,TP-660IV,,現行,,530,415,220,22.0,5.30,大型,https://ec.snowpeak.co.jp/item/SNP0119A0948,公式,2026-09-24,
スノーピーク,ランドロックアイボリー,TP-671IV,,現行,,625,405,205,25.3,6.25,大型,https://ec.snowpeak.co.jp/item/SNP0119A0949,公式,2026-09-24,
スノーピーク,メッシュシェルター,TP-925,,現行,,530,300,195,15.9,5.30,中型,https://ec.snowpeak.co.jp/item/SNP0119A0951,二次,2026-09-24,メッシュシェルター セット時サイズ（販売店掲載値・要確認）
スノーピーク,アメニティドーム エルフィールド,AD-020,,現行,,440,375,210,16.5,4.40,中型,https://ec.snowpeak.co.jp/item/SNP0120A0027,公式,2026-09-24,
スノーピーク,ランドブリーズPro.1,SD-641,,現行,,390,260,125,10.1,3.90,中型,https://ec.snowpeak.co.jp/item/SNP0120A0559,二次,2026-09-24,ランドブリーズPro.1 使用時サイズ（販売店掲載値・要確認）
スノーピーク,ランドブリーズPro.3,SD-643,,現行,,465,300,150,14.0,4.65,中型,https://ec.snowpeak.co.jp/item/SNP0120A0561,二次,2026-09-24,ランドブリーズPro.3 使用時サイズ（販売店掲載値・要確認）
スノーピーク,ランドブリーズPro.4,SD-644,,現行,,510,325,175,16.6,5.10,中型,https://ec.snowpeak.co.jp/item/SNP0120A0563,二次,2026-09-24,ランドブリーズPro.4 使用時サイズ（二次情報で確認）
スノーピーク,ミニッツドーム Pro.air 1,SSD-712,,現行,,205,105,100,2.2,2.05,小型,https://ec.snowpeak.co.jp/item/SNP0120A0734,二次,2026-09-24,ミニッツドームPro.air1 設営サイズ（販売店掲載値・要確認）
スノーピーク,アルファブリーズ,SD-480-IV-US,,現行,,440,270,145,11.9,4.40,中型,https://ec.snowpeak.co.jp/item/SNP0121A0369,二次,2026-09-24,アルファブリーズ 使用時サイズ（販売店掲載値・要確認）
スノーピーク,アメニティドームM アイボリー,SDE-001-IV-US,,現行,,505,280,150,14.1,5.05,中型,https://ec.snowpeak.co.jp/item/SNP0121A0370,二次,2026-09-24,アメニティドームM アイボリー＝SDE-001RH同寸
スノーピーク,アメニティドーム S アイボリー,SDE-002-IV-US,,現行,,355,230,120,8.2,3.55,小型,https://ec.snowpeak.co.jp/item/SNP0121A0371,二次,2026-09-24,アメニティドームS アイボリー＝SDE-002RH同寸
スノーピーク,ヴォールト アイボリー,SDE-080-IV-US,,現行,,530,300,160,15.9,5.30,中型,https://ec.snowpeak.co.jp/item/SNP0121A0372,二次,2026-09-24,ヴォールト アイボリー＝SDE-080RH同寸
スノーピーク,ヴォールト,SDE-080RH,,現行,,530,300,160,15.9,5.30,中型,https://ec.snowpeak.co.jp/item/SNP0121A0373,二次,2026-09-24,ヴォールト 使用時サイズ（二次情報で確認）
スノーピーク,ペンタイーズ アイボリー,SDI-001-IV-US,,現行,,400,320,120,12.8,4.00,中型,https://ec.snowpeak.co.jp/item/SNP0121A0374,二次,2026-09-24,ペンタイーズ アイボリー タープ展開時サイズ（大きい方を採用）
スノーピーク,ヘキサイーズ1 アイボリー,SDI-101-IV-US,,現行,,400,320,120,12.8,4.00,中型,https://ec.snowpeak.co.jp/item/SNP0121A0375,二次,2026-09-24,ヘキサイーズ1 アイボリー＝SDI-101同寸
スノーピーク,ラゴ1 アイボリー,SSD-730-IV-US,,現行,,210,100,105,2.1,2.10,小型,https://ec.snowpeak.co.jp/item/SNP0121A0459,二次,2026-09-24,ラゴ1 アイボリー 設営サイズ（販売店掲載値・要確認）
スノーピーク,トヤ 2,SD-180,,現行,,205,130,115,2.7,2.05,小型,https://ec.snowpeak.co.jp/item/SNP0122A0500,二次,2026-09-24,トヤ2 使用時サイズ（二次情報で確認）
スノーピーク,アメニティドームL,SDE-003RD,,現行,,540,310,165,16.7,5.40,中型,https://ec.snowpeak.co.jp/item/SNP0122A0501,二次,2026-09-24,アメニティドームL 使用時サイズ（複数二次情報で一致）
スノーピーク,ペンタ Pro.air1 ペンタイーズセット,FES-199,,現行,,400,320,120,12.8,4.00,中型,https://ec.snowpeak.co.jp/item/SNP0123A0175,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ペンタPro.air1 ペンタイーズセット タープ展開時（大きい方を採用）
スノーピーク,ランドブリーズ Pro.air DUO,FES-652,,現行,,440,270,110,11.9,4.40,中型,https://ec.snowpeak.co.jp/item/SNP0123A0194,二次,2026-09-24,ランドブリーズPro.air DUO 設営サイズ（販売店掲載値・要確認）
スノーピーク,65周年記念トレイルトリッパーPro.1,SD-651,,現行,,300,230,125,6.9,3.00,小型,https://ec.snowpeak.co.jp/item/SNP0123A0512,公式,2026-09-24,
スノーピーク,65周年記念トレイルトリッパーPro.1アイボリー,SD-651-IV,,現行,,300,230,105,6.9,3.00,小型,https://ec.snowpeak.co.jp/item/SNP0123A0513,二次,2026-09-24,トレイルトリッパーPro.1 アイボリー＝SD-651同寸（公式値）
スノーピーク,ランドネストドーム S,SDE-259,,現行,,390,240,140,9.4,3.90,中型,https://ec.snowpeak.co.jp/item/SNP0123A0516,二次,2026-09-24,ランドネストドームS 使用サイズ フライ（販売店掲載値）
スノーピーク,ランドネストドーム M,SDE-260,,現行,,450,280,170,12.6,4.50,中型,https://ec.snowpeak.co.jp/item/SNP0123A0517,二次,2026-09-24,ランドネストドームM 使用サイズ フライ（二次情報で確認）
スノーピーク,ランドネスト S テントタープセット,SET-259,,現行,,390,240,140,9.4,3.90,中型,https://ec.snowpeak.co.jp/item/SNP0123A0529,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドネストS テントタープセット ドームS本体寸法を採用
スノーピーク,ランドネスト M テントタープセット,SET-260,,現行,,450,280,170,12.6,4.50,中型,https://ec.snowpeak.co.jp/item/SNP0123A0530,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドネストM テントタープセット ドームM本体寸法を採用
スノーピーク,【店頭販売のみ】リゲルPro.ストーブプラス,SET-950,,現行,,700,450,225,31.5,7.00,超大型,https://ec.snowpeak.co.jp/item/SNP0123A0532,二次,2026-09-24,リゲルPro.ストーブプラス＝TP-950同寸
スノーピーク,リビングシェル アイボリー,TP-623-IV,,現行,,455,415,210,18.9,4.55,中型,https://ec.snowpeak.co.jp/item/SNP0123A0853,二次,2026-09-24,リビングシェル アイボリー＝TP-623R同寸（公式値）
スノーピーク,トゥーガ,TP-690,,現行,,450,390,200,17.6,4.50,中型,https://ec.snowpeak.co.jp/item/SNP0123A0860,二次,2026-09-24,トゥーガ セット時サイズ（販売店掲載値・要確認）
スノーピーク,フービ,TP-720,,現行,,440,410,210,18.0,4.40,中型,https://ec.snowpeak.co.jp/item/SNP0123A0865,二次,2026-09-24,フービ セット時サイズ（販売店掲載値・要確認）
スノーピーク,ランドステーションM Pro.air,TP-815,,現行,,730,460,210,33.6,7.30,超大型,https://ec.snowpeak.co.jp/item/SNP0123A0867,二次,2026-09-24,ランドステーションM Pro.air キャリーバッグ表記由来の推定値・要確認
スノーピーク,ランドネストタープセット,TP-870,,現行,,440,440,240,19.4,4.40,大型,https://ec.snowpeak.co.jp/item/SNP0123A0869,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドネストタープセット タープ展開時（大きい方を採用）
スノーピーク,リゲルPro.,TP-950,,現行,,700,450,225,31.5,7.00,超大型,https://ec.snowpeak.co.jp/item/SNP0123A0872,二次,2026-09-24,リゲルPro. 使用時サイズ（二次情報で確認）
スノーピーク,アメニティドームM TC,FES-160,,現行,,505,280,150,14.1,5.05,中型,https://ec.snowpeak.co.jp/item/SNP0124A0448,二次,2026-09-24,アメニティドームM TC＝SDE-001同寸
スノーピーク,ウィンゼル 2,SD-828,,現行,,280,215,125,6.0,2.80,小型,https://ec.snowpeak.co.jp/item/SNP0124A0796,二次,2026-09-24,ウィンゼル2 使用時サイズ（販売店掲載値・要確認）
スノーピーク,ゼイズ Pro.,TP-550,,現行,,485,355,180,17.2,4.85,中型,https://ec.snowpeak.co.jp/item/SNP0124A7538,二次,2026-09-24,ゼイズPro. 使用時サイズ（二次情報で確認）
スノーピーク,メラク Pro.,TP-940,,現行,,565,375,205,21.2,5.65,大型,https://ec.snowpeak.co.jp/item/SNP0124A7567,二次,2026-09-24,メラクPro. セット時サイズ（販売店掲載値・要確認）
スノーピーク,ランドロックパック,FK-366,,現行,,625,405,205,25.3,6.25,大型,https://ec.snowpeak.co.jp/item/SNP0125A0341,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドロックパック＝TP-671R同寸（公式値）
スノーピーク,ランドロックアイボリーパック,FK-367,,現行,,625,405,205,25.3,6.25,大型,https://ec.snowpeak.co.jp/item/SNP0125A0342,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドロックアイボリーパック＝TP-671IV同寸（公式値）
スノーピーク,ファル Pro.air 2セット,FK-374-EC,,現行,,220,150,100,3.3,2.20,小型,https://ec.snowpeak.co.jp/item/SNP0125A0354,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ファルPro.air2セット 本体寸法を採用
スノーピーク,ランドステーション M Pro.air セット,FK-376-EC,,現行,,730,460,210,33.6,7.30,超大型,https://ec.snowpeak.co.jp/item/SNP0125A0358,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドステーションM Pro.airセット 本体寸法を採用
スノーピーク,ランドステーション L セット,FK-377-EC,,現行,,885,510,210,45.1,8.85,超大型,https://ec.snowpeak.co.jp/item/SNP0125A0360,公式,2026-09-24,"範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認"
スノーピーク,アメニティドーム M & レクタ M Pro.セット,FK-378-EC,,現行,,505,280,150,14.1,5.05,中型,https://ec.snowpeak.co.jp/item/SNP0125A0362,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;アメニティドームM＆レクタセット ドームM本体寸法を採用
スノーピーク,アメニティドームM アイボリータープパック,FK-390,,現行,,505,280,150,14.1,5.05,中型,https://ec.snowpeak.co.jp/item/SNP0125A0377,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;アメニティドームM アイボリータープパック ドームM本体寸法を採用
スノーピーク,アメニティドーム 2,SD-020,,現行,,355,230,120,8.2,3.55,小型,https://ec.snowpeak.co.jp/item/SNP0125A0645,二次,2026-09-24,アメニティドーム2 アメドS相当として採用・要確認
スノーピーク,アメニティドーム 3,SD-030,,現行,,505,280,150,14.1,5.05,中型,https://ec.snowpeak.co.jp/item/SNP0125A0646,二次,2026-09-24,アメニティドーム3 アメドM相当として採用・要確認
スノーピーク,ランドネストシェルター,TP-259,,現行,,620,360,210,22.3,6.20,大型,https://ec.snowpeak.co.jp/item/SNP0125A0906,公式,2026-09-24,
スノーピーク,エアロカムラスシェル,TP-480,,現行,,520,380,200,19.8,5.20,大型,https://ec.snowpeak.co.jp/item/SNP0126A0027,二次,2026-09-24,エアロカムラスシェル 使用時サイズ（二次情報で確認）
スノーピーク,ランドロックX,TP-672,,現行,,625,405,205,25.3,6.25,大型,https://ec.snowpeak.co.jp/item/SNP0126A0029,二次,2026-09-24,ランドロックX 使用時サイズ（二次情報で確認）
スノーピーク,トルテュPro. 2026 EDITION,FES-770,,現行,,685,425,205,29.1,6.85,超大型,https://ec.snowpeak.co.jp/item/SNP0126A0201,二次,2026-09-24,トルテュPro. セット時サイズ（販売店掲載値・要確認）
スノーピーク,【特別仕様】ランドネストシェルター Black Frame Edition,TP-262,,現行,,620,360,205,22.3,6.20,大型,https://ec.snowpeak.co.jp/item/SNP0126A0227,二次,2026-09-24,ランドネストシェルター Black Frame＝TP-259同寸（公式値）
スノーピーク,ランドネストシェルター シュラフセット,SET-261,,現行,,620,360,205,22.3,6.20,大型,https://ec.snowpeak.co.jp/item/SNP0126A0697,二次,2026-09-24,範囲要確認:テント＋タープ等のセット品。掲載サイズがどの構成要素のものか要確認;ランドネストシェルター シュラフセット 本体寸法を採用
